94	2077.993112	1434.335082	0	10		
95	2077.993112	1434.335082	-550	10		
96	2077.993112	1434.335082	-1100	10		
97	2077.993112	1434.335082	-1650	10		
98	2077.993112	1434.335082	-2200	10		
99	2360.869262	895.3596095	2200	10		
100	2360.869262	895.3596095	1650	10		
101	2360.869262	895.3596095	1100	10		
102	2360.869262	895.3596095	550	10		
103	2360.869262	895.3596095	0	10		
104	2360.869262	895.3596095	-550	10		
105	2360.869262	895.3596095	-1100	10		
106	2360.869262	895.3596095	-1650	10		
107	2360.869262	895.3596095	-2200	10		
108	2506.540272	304.3490908	2200	10		
109	2506.540272	304.3490908	1650	10		
110	2506.540272	304.3490908	1100	10		
111	2506.540272	304.3490908	550	10		
112	2506.540272	304.3490908	0	10		
113	2506.540272	304.3490908	-550	10		
114	2506.540272	304.3490908	-1100	10		
115	2506.540272	304.3490908	-1650	10		
116	2506.540272	304.3490908	-2200	10		
117	2506.540272	-304.3490908	2200	10		
118	2506.540272	-304.3490908	1650	10		
119	2506.540272	-304.3490908	1100	10		
120	2506.540272	-304.3490908	550	10		
121	2506.540272	-304.3490908	0	10		
122	2506.540272	-304.3490908	-550	10		
123	2506.540272	-304.3490908	-1100	10		
124	2506.540272	-304.3490908	-1650	10		
125	2506.540272	-304.3490908	-2200	10		
126	2360.869262	-895.3596095	2200	10		
127	2360.869262	-895.3596095	1650	10		
128	2360.869262	-895.3596095	1100	10		
129	2360.869262	-895.3596095	550	10		
130	2360.869262	-895.3596095	0	10		
131	2360.869262	-895.3596095	-550	10		
132	2360.869262	-895.3596095	-1100	10		
133	2360.869262	-895.3596095	-1650	10		
134	2360.869262	-895.3596095	-2200	10		
135	2077.993112	-1434.335082	2200	10		
136	2077.993112	-1434.335082	1650	10		
137	2077.993112	-1434.335082	1100	10		
138	2077.993112	-1434.335082	550	10		
139	2077.993112	-1434.335082	0	10		
140	2077.993112	-1434.335082	-550	10		
141	2077.993112	-1434.335082	-1100	10		
142	2077.993112	-1434.335082	-1650	10		
143	2077.993112	-1434.335082	-2200	10		
144	1674.351556	-1889.952214	2200	10		
145	1674.351556	-1889.952214	1650	10		
146	1674.351556	-1889.952214	1100	10		
147	1674.351556	-1889.952214	550	10		
148	1674.351556	-1889.952214	0	10		
149	1674.351556	-1889.952214	-550	10		
150	1674.351556	-1889.952214	-1100	10		
151	1674.351556	-1889.952214	-1650	10		
152	1674.351556	-1889.952214	-2200	10		
153	1173.402773	-2235.732192	2200	10		
154	1173.402773	-2235.732192	1650	10		
155	1173.402773	-2235.732192	1100	10		
156	1173.402773	-2235.732192	550	10		
157	1173.402773	-2235.732192	0	10		
158	1173.402773	-2235.732192	-550	10		
159	1173.402773	-2235.732192	-1100	10		
160	1173.402773	-2235.732192	-1650	10		
161	1173.402773	-2235.732192	-2200	10		
162	604.2600865	-2451.579542	2200	10		
163	604.2600865	-2451.579542	1650	10		
164	604.2600865	-2451.579542	1100	10		
165	604.2600865	-2451.579542	550	10		
166	604.2600865	-2451.579542	0	10		
167	604.2600865	-2451.579542	-550	10		
168	604.2600865	-2451.579542	-1100	10		
169	604.2600865	-2451.579542	-1650	10		
170	604.2600865	-2451.579542	-2200	10		
171	0		-2524.95	2200	10		
172	0		-2524.95	1650	10		
173	0		-2524.95	1100	10		
174	0		-2524.95	550	10		
175	0		-2524.95	0	10		
176	0		-2524.95	-550	10		
177	0		-2524.95	-1100	10		
178	0		-2524.95	-1650	10		
179	0		-2524.95	-2200	10		
180	-604.2600865	-2451.579542	2200	10		
181	-604.2600865	-2451.579542	1650	10		
182	-604.2600865	-2451.579542	1100	10		
183	-604.2600865	-2451.579542	550	10		
184	-604.2600865	-2451.579542	0	10		
185	-604.2600865	-2451.579542	-550	10		
186	-604.2600865	-2451.579542	-1100	10		
187	-604.2600865	-2451.579542	-1650	10		
188	-604.2600865	-2451.579542	-2200	10		
189	-1173.402773	-2235.732192	2200	10		
190	-1173.402773	-2235.732192	1650	10		
191	-1173.402773	-2235.732192	1100	10		
192	-1173.402773	-2235.732192	550	10		
193	-1173.402773	-2235.732192	0	10		
194	-1173.402773	-2235.732192	-550	10		
195	-1173.402773	-2235.732192	-1100	10		
196	-1173.402773	-2235.732192	-1650	10		
197	-1173.402773	-2235.732192	-2200	10		
198	-1674.351556	-1889.952214	2200	10		
199	-1674.351556	-1889.952214	1650	10		
200	-1674.351556	-1889.952214	1100	10		
201	-1674.351556	-1889.952214	550	10		
202	-1674.351556	-1889.952214	0	10		
203	-1674.351556	-1889.952214	-550	10		
204	-1674.351556	-1889.952214	-1100	10		
205	-1674.351556	-1889.952214	-1650	10		
206	-1674.351556	-1889.952214	-2200	10		
207	-2077.993112	-1434.335082	2200	10		
208	-2077.993112	-1434.335082	1650	10		
209	-2077.993112	-1434.335082	1100	10		
210	-2077.993112	-1434.335082	550	10		
211	-2077.993112	-1434.335082	0	10		
212	-2077.993112	-1434.335082	-550	10		
213	-2077.993112	-1434.335082	-1100	10		
214	-2077.993112	-1434.335082	-1650	10		
215	-2077.993112	-1434.335082	-2200	10		
216	-2360.869262	-895.3596095	2200	10		
217	-2360.869262	-895.3596095	1650	10		
218	-2360.869262	-895.3596095	1100	10		
219	-2360.869262	-895.3596095	550	10		
220	-2360.869262	-895.3596095	0	10		
221	-2360.869262	-895.3596095	-550	10		
222	-2360.869262	-895.3596095	-1100	10		
223	-2360.869262	-895.3596095	-1650	10		
224	-2360.869262	-895.3596095	-2200	10		
225	-2506.540272	-304.3490908	2200	10		
226	-2506.540272	-304.3490908	1650	10		
227	-2506.540272	-304.3490908	1100	10		
228	-2506.540272	-304.3490908	550	10		
229	-2506.540272	-304.3490908	0	10		
230	-2506.540272	-304.3490908	-550	10		
231	-2506.540272	-304.3490908	-1100	10		
232	-2506.540272	-304.3490908	-1650	10		
233	-2506.540272	-304.3490908	-2200	10		
234	-2032.534972	-841.9035512	2720.95		10		
235	-2181.178695	-287.1576229	2720.95		10		
236	-2181.178695	287.1576229	2720.95		10		
237	-2032.534972	841.9035512	2720.95		10		
238	-1550.492824	-564.3332365	2720.95		10		
239	-1650		0		2720.95		10		
240	-1550.492824	564.3332365	2720.95		10		
241	-1062.518409	-284.7009496	2720.95		10		
242	-1062.518409	284.7009496	2720.95		10		
243	-550		0		2720.95		10		
244	-1745.377349	1339.275144	2720.95		10		
245	-1339.275144	1745.377349	2720.95		10		
246	-841.9035512	2032.534972	2720.95		10		
247	-287.1576229	2181.178695	2720.95		10		
248	-1263.973331	1060.599556	2720.95		10		
249	-825		1428.941916	2720.95		10		
250	-286.5194932	1624.932792	2720.95		10		
251	-777.8174593	777.8174593	2720.95		10		
252	-284.7009496	1062.518409	2720.95		10		
253	-275		476.3139721	2720.95		10		
254	287.1576229	2181.178695	2720.95		10		
255	841.9035512	2032.534972	2720.95		10		
256	1339.275144	1745.377349	2720.95		10		
257	1745.377349	1339.275144	2720.95		10		
258	286.5194932	1624.932792	2720.95		10		
259	825		1428.941916	2720.95		10		
260	1263.973331	1060.599556	2720.95		10		
261	284.7009496	1062.518409	2720.95		10		
262	777.8174593	777.8174593	2720.95		10		
263	275		476.3139721	2720.95		10		
264	2032.534972	841.9035512	2720.95		10		
265	2181.178695	287.1576229	2720.95		10		
266	2181.178695	-287.1576229	2720.95		10		
267	2032.534972	-841.9035512	2720.95		10		
268	1550.492824	564.3332365	2720.95		10		
269	1650		0		2720.95		10		
270	1550.492824	-564.3332365	2720.95		10		
271	1062.518409	284.7009496	2720.95		10		
272	1062.518409	-284.7009496	2720.95		10		
273	550		0		2720.95		10		
274	1745.377349	-1339.275144	2720.95		10		
275	1339.275144	-1745.377349	2720.95		10		
276	841.9035512	-2032.534972	2720.95		10		
277	287.1576229	-2181.178695	2720.95		10		
278	1263.973331	-1060.599556	2720.95		10		
279	825		-1428.941916	2720.95		10		
280	286.5194932	-1624.932792	2720.95		10		
281	777.8174593	-777.8174593	2720.95		10		
282	284.7009496	-1062.518409	2720.95		10		
283	275		-476.3139721	2720.95		10		
284	-287.1576229	-2181.178695	2720.95		10		
285	-841.9035512	-2032.534972	2720.95		10		
286	-1339.275144	-1745.377349	2720.95		10		
287	-1745.377349	-1339.275144	2720.95		10		
288	-286.5194932	-1624.932792	2720.95		10		
289	-825		-1428.941916	2720.95		10		
290	-1263.973331	-1060.599556	2720.95		10		
291	-284.7009496	-1062.518409	2720.95		10		
292	-777.8174593	-777.8174593	2720.95		10		
293	-275		-476.3139721	2720.95		10		
294	-2032.534972	-841.9035512	-2720.95	10		
295	-2181.178695	-287.1576229	-2720.95	10		
296	-2181.178695	287.1576229	-2720.95	10		
297	-2032.534972	841.9035512	-2720.95	10		
298	-1550.492824	-564.3332365	-2720.95	10		
299	-1650		0		-2720.95	10		
300	-1550.492824	564.3332365	-2720.95	10		
301	-1062.518409	-284.7009496	-2720.95	10		
302	-1062.518409	284.7009496	-2720.95	10		
303	-550		0		-2720.95	10		
304	-1745.377349	1339.275144	-2720.95	10		
305	-1339.275144	1745.377349	-2720.95	10		
306	-841.9035512	2032.534972	-2720.95	10		
307	-287.1576229	2181.178695	-2720.95	10		
308	-1263.973331	1060.599556	-2720.95	10		
309	-825		1428.941916	-2720.95	10		
310	-286.5194932	1624.932792	-2720.95	10		
311	-777.8174593	777.8174593	-2720.95	10		
312	-284.7009496	1062.518409	-2720.95	10		
313	-275		476.3139721	-2720.95	10		
314	287.1576229	2181.178695	-2720.95	10		
315	841.9035512	2032.534972	-2720.95	10		
316	1339.275144	1745.377349	-2720.95	10		
317	1745.377349	1339.275144	-2720.95	10		
318	286.5194932	1624.932792	-2720.95	10		
319	825		1428.941916	-2720.95	10		
320	1263.973331	1060.599556	-2720.95	10		
321	284.7009496	1062.518409	-2720.95	10		
322	777.8174593	777.8174593	-2720.95	10		
323	275		476.3139721	-2720.95	10		
324	2032.534972	841.9035512	-2720.95	10		
325	2181.178695	287.1576229	-2720.95	10		
326	2181.178695	-287.1576229	-2720.95	10		
327	2032.534972	-841.9035512	-2720.95	10		
328	1550.492824	564.3332365	-2720.95	10		
329	1650		0		-2720.95	10		
330	1550.492824	-564.3332365	-2720.95	10		
331	1062.518409	284.7009496	-2720.95	10		
332	1062.518409	-284.7009496	-2720.95	10		
333	550		0		-2720.95	10		
334	1745.377349	-1339.275144	-2720.95	10		
335	1339.275144	-1745.377349	-2720.95	10		
336	841.9035512	-2032.534972	-2720.95	10		
337	287.1576229	-2181.178695	-2720.95	10		
338	1263.973331	-1060.599556	-2720.95	10		
339	825		-1428.941916	-2720.95	10		
340	286.5194932	-1624.932792	-2720.95	10		
341	777.8174593	-777.8174593	-2720.95	10		
342	284.7009496	-1062.518409	-2720.95	10		
343	275		-476.3139721	-2720.95	10		
344	-287.1576229	-2181.178695	-2720.95	10		
345	-841.9035512	-2032.534972	-2720.95	10		
346	-1339.275144	-1745.377349	-2720.95	10		
347	-1745.377349	-1339.275144	-2720.95	10		
348	-286.5194932	-1624.932792	-2720.95	10		
349	-825		-1428.941916	-2720.95	10		
350	-1263.973331	-1060.599556	-2720.95	10		
351	-284.7009496	-1062.518409	-2720.95	10		
352	-777.8174593	-777.8174593	-2720.95	10		
353	-275		-476.3139721	-2720.95	10		
